timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
154380,253,144,360,830,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
155376,267,152,383,833,2,12,0,33.59,688.6,100.0,0.0,3170.54,1
156372,269,157,387,835,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
157368,289,161,390,836,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
158364,366,171,429,839,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
159360,458,187,508,842,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
160356,517,202,560,845,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
161352,549,211,594,848,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
162348,547,215,596,848,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
163344,537,219,591,850,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
164340,572,233,621,852,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
165336,593,244,653,853,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
166332,626,255,690,857,2,12,0,33.59,688.6,100.0,0.0,3170.54,1
167328,638,263,714,859,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
168324,626,267,711,860,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
169320,617,269,708,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
170316,604,272,709,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
171312,582,271,701,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
172308,560,271,693,862,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
173304,538,272,682,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
174300,518,270,673,862,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
175296,517,271,667,862,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
176292,541,275,673,862,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
177288,548,276,678,862,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
178284,534,276,674,861,3,13,0,33.59,688.6,100.0,0.0,3170.54,1
179280,516,276,667,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
180276,524,277,662,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
181272,563,283,677,861,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
182268,607,291,714,863,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
183264,659,298,769,862,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
184260,691,303,800,863,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
185256,695,309,809,863,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
186252,707,321,819,865,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
187248,711,336,826,867,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
188244,693,344,819,868,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
189240,677,349,808,868,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
190236,659,351,798,869,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
191232,633,351,787,868,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
192228,609,350,776,869,2,12,0,33.59,688.6,100.0,0.0,3170.54,1
193224,589,349,767,869,1,12,0,33.59,688.6,100.0,0.0,3170.54,1
194220,570,348,759,869,1,12,0,33.59,688.6,100.0,0.0,3170.54,1
195216,551,346,751,867,1,12,0,33.59,688.6,100.0,0.0,3170.54,1
196212,532,344,743,868,1,12,0,33.59,688.6,100.0,0.0,3170.54,1
197208,521,344,736,867,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
198204,517,342,731,867,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
199200,502,340,724,867,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
200196,486,338,718,866,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
201192,471,336,712,867,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
202188,459,334,706,866,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
203184,452,332,700,864,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
204180,451,330,696,865,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
205176,486,329,696,865,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
206172,526,330,707,865,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
207168,546,329,716,864,2,13,0,33.59,688.6,100.0,0.0,3170.54,1
208164,541,328,715,863,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
209160,525,327,712,863,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
210156,520,328,708,863,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
211152,510,325,704,863,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
212148,495,324,699,862,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
213144,510,326,702,863,2,14,0,33.59,688.6,100.0,0.0,3170.54,1
214140,513,333,704,864,2,14,0,33.59,688.6,100.0,0.0,3170.54,0
215136,532,340,707,864,2,14,0,33.59,688.6,100.0,0.0,3170.54,0
216132,613,368,741,866,2,14,0,33.59,688.6,100.0,0.0,3170.54,0
217128,666,409,756,868,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
218124,685,448,753,870,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
219120,694,476,751,871,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
220116,701,490,777,873,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
221112,728,525,826,879,2,14,0,33.59,688.6,100.0,0.0,3170.54,0
222108,716,555,829,889,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
223104,704,570,826,896,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
224100,681,574,817,900,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
225096,656,574,806,901,2,13,0,33.59,688.6,100.0,0.0,3170.54,0
