timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
375492,42,87,133,777,0,33,4294967295,24.52,1030.80,11.77,496.55,-113.85,0
376488,41,87,133,776,0,32,4294967295,24.52,1030.80,11.78,495.08,-113.77,0
377484,42,87,133,775,0,33,4294967295,24.52,1030.79,11.77,495.81,-113.85,0
378480,42,87,133,775,0,32,4294967295,24.52,1030.80,11.76,502.11,-113.85,0
379476,41,87,133,775,0,32,4294967295,24.52,1030.80,11.77,498.39,-113.77,0
380472,42,87,133,774,0,31,4294967295,24.52,1030.79,11.76,498.76,-113.68,0
381468,42,87,133,773,0,32,4294967295,24.52,1030.78,11.77,502.87,-113.77,0
382464,41,87,132,774,0,33,4294967295,24.52,1030.79,11.78,505.89,-113.77,0
383460,42,86,132,773,0,33,4294967295,24.52,1030.79,11.77,505.13,-113.77,0
384456,41,86,132,773,0,33,4294967295,24.52,1030.79,11.78,506.66,-113.77,0
385452,41,86,132,773,0,33,4294967295,24.52,1030.79,11.78,508.96,-113.77,0
386448,41,86,132,773,0,32,4294967295,24.52,1030.79,11.78,508.57,-113.77,0
387444,41,86,131,772,0,33,4294967295,24.52,1030.79,11.79,510.89,-113.85,0
388440,41,86,131,773,0,33,4294967295,24.52,1030.80,11.78,512.45,-113.85,0
389436,41,86,132,772,0,33,4294967295,24.52,1030.80,11.78,512.45,-113.85,0
390432,42,86,131,772,0,34,4294967295,24.52,1030.80,11.78,513.63,-113.85,0
391428,42,85,130,772,0,34,4294967295,24.53,1030.80,11.78,518.38,-113.85,0
392424,41,86,131,772,0,34,4294967295,24.53,1030.80,11.79,517.99,-113.85,0
393420,42,85,131,771,0,34,4294967295,24.53,1030.80,11.78,518.38,-113.85,0
394416,42,85,130,771,0,34,4294967295,24.53,1030.80,11.78,520.39,-113.77,0
395412,41,85,131,770,0,34,4294967295,24.53,1030.79,11.78,518.38,-113.85,0
396408,41,86,131,771,0,34,4294967295,24.53,1030.80,11.78,521.20,-113.77,0
397404,42,85,131,771,0,33,4294967295,24.53,1030.79,11.78,526.92,-113.85,0
398400,41,85,130,772,0,34,4294967295,24.53,1030.80,11.79,524.05,-113.85,0
399396,41,85,130,774,0,34,4294967295,24.53,1030.80,11.79,525.69,-113.93,0
400392,41,85,130,775,0,35,4294967295,24.53,1030.81,11.80,530.67,-113.93,0
401388,41,85,130,774,0,35,4294967295,24.53,1030.81,11.80,528.17,-113.85,0
402384,41,85,130,773,0,34,4294967295,24.53,1030.80,11.80,528.17,-113.85,0
403380,41,85,130,772,0,36,4294967295,24.53,1030.80,11.80,531.09,-113.85,0
404376,41,85,130,772,0,33,4294967295,24.53,1030.80,11.79,532.77,-113.85,0
405372,41,85,129,773,0,34,4294967295,24.53,1030.80,11.80,533.62,-113.85,0
406368,41,85,129,772,0,34,4294967295,24.53,1030.80,11.79,534.47,-113.85,0
407364,41,85,128,772,0,35,4294967295,24.53,1030.80,11.79,531.93,-113.85,0
408360,41,85,129,771,0,35,4294967295,24.53,1030.80,11.78,535.75,-113.85,0
409356,41,85,129,770,0,34,4294967295,24.53,1030.80,11.80,537.89,-113.85,0
410352,41,84,129,770,0,34,4294967295,24.53,1030.80,11.80,539.62,-113.85,0
411348,40,84,129,770,0,34,4294967295,24.53,1030.80,11.80,543.11,-113.93,0
412344,41,84,128,769,0,34,4294967295,24.53,1030.81,11.80,541.36,-113.93,0
413340,41,85,127,769,0,32,4294967295,24.53,1030.81,11.80,541.80,-113.85,0
414336,40,84,128,768,0,34,4294967295,24.53,1030.80,11.81,541.80,-113.93,0
415332,41,85,128,769,0,34,4294967295,24.53,1030.81,11.80,543.11,-113.85,0
416328,41,84,127,770,0,35,4294967295,24.53,1030.80,11.80,547.54,-113.85,0
417324,41,84,127,770,0,34,4294967295,24.53,1030.80,11.80,546.20,-113.85,0
418320,41,84,127,771,0,37,4294967295,24.53,1030.80,11.80,546.65,-113.93,0
419316,41,84,127,771,0,35,4294967295,24.53,1030.81,11.80,547.09,-113.93,0
420312,41,85,126,772,0,34,4294967295,24.53,1030.81,11.80,546.20,-113.85,0
421308,41,84,127,772,0,35,4294967295,24.53,1030.80,11.80,552.94,-113.93,0
422304,41,84,127,772,0,34,4294967295,24.53,1030.81,11.80,552.04,-113.93,0
423300,41,84,127,772,0,35,4294967295,24.53,1030.81,11.80,547.98,-113.93,0
424296,40,84,127,771,0,33,1,24.53,1030.81,11.80,551.58,-114.01,0
425292,41,84,127,771,0,35,4294967295,24.53,1030.82,11.80,552.94,-113.93,0
426288,41,83,127,771,0,34,4294967295,24.53,1030.81,11.80,552.94,-113.93,0
427284,40,84,126,770,0,34,4294967295,24.53,1030.81,11.80,555.69,-114.01,0
428280,41,84,127,769,0,33,4294967295,24.53,1030.82,11.80,554.77,-113.93,0
429276,41,83,126,770,0,34,4294967295,24.53,1030.81,11.79,556.15,-113.93,0
430272,41,84,125,769,0,34,4294967295,24.53,1030.81,11.79,555.69,-113.93,0
431268,40,84,126,770,0,34,4294967295,24.53,1030.81,11.80,556.15,-113.93,0
432264,40,84,125,769,0,34,4294967295,24.53,1030.81,11.80,557.53,-114.01,0
433260,40,84,125,768,0,34,4294967295,24.53,1030.82,11.80,559.39,-114.01,0
434256,40,83,126,768,0,35,4294967295,24.53,1030.82,11.79,559.39,-114.01,0
435252,40,83,125,768,0,34,4294967295,24.53,1030.82,11.80,559.39,-114.01,0
436248,40,84,125,767,0,34,4294967295,24.53,1030.82,11.80,561.26,-114.01,0
437244,40,84,126,768,0,34,4294967295,24.53,1030.82,11.79,561.73,-114.01,0
438240,41,83,125,766,0,33,39,24.53,1030.82,11.80,559.86,-114.01,0
439236,41,83,125,767,0,33,4294967295,24.54,1030.82,11.79,560.79,-114.01,0
440232,40,83,125,767,0,33,4294967295,24.54,1030.82,11.80,566.47,-114.01,0
441228,40,83,125,766,0,33,4294967295,24.54,1030.82,11.79,560.79,-114.01,0
442224,40,83,125,766,0,32,2,24.54,1030.82,11.80,565.04,-113.93,0
443220,40,84,125,771,0,34,0,24.54,1030.81,11.81,566.47,-114.01,1
444216,41,85,127,782,0,35,0,24.54,1030.82,11.80,565.04,-114.01,1
445212,42,85,127,784,0,35,0,24.54,1030.82,11.81,564.56,-113.93,1
446208,42,85,127,783,0,35,0,24.54,1030.81,11.80,568.86,-113.93,1
447204,42,85,127,780,0,38,0,24.54,1030.81,11.79,568.86,-113.85,1
448200,42,84,127,778,0,35,0,24.54,1030.80,11.80,569.83,-113.93,1
449196,42,84,127,776,0,35,0,24.54,1030.81,11.80,575.69,-113.93,1
450192,43,84,126,774,0,35,0,24.54,1030.81,11.80,571.77,-113.85,1
451188,42,84,126,773,0,35,0,24.54,1030.80,11.80,573.72,-113.93,1
452184,42,84,126,773,0,35,0,24.54,1030.81,11.80,575.20,-113.93,1
453180,42,84,126,772,0,35,0,24.54,1030.81,11.80,567.42,-113.93,1
454176,42,84,126,772,0,34,0,24.54,1030.81,11.80,574.70,-113.93,1
455172,43,84,125,771,0,35,0,24.54,1030.81,11.80,577.67,-113.93,1
456168,42,83,125,770,0,37,0,24.54,1030.81,11.80,570.31,-113.93,1
457164,42,84,126,770,0,36,0,24.54,1030.81,11.81,574.70,-113.93,1
458160,42,84,125,769,0,39,0,24.54,1030.81,11.80,574.70,-114.01,1
459156,42,83,125,768,0,36,0,24.54,1030.82,11.79,576.68,-114.01,1
460152,42,84,126,767,0,36,0,24.54,1030.82,11.81,577.67,-114.01,1
461148,42,83,124,767,0,35,0,24.54,1030.82,11.80,577.67,-113.93,1
462144,42,83,124,766,0,36,0,24.54,1030.81,11.81,572.74,-114.01,1
463140,42,84,125,766,0,35,0,24.54,1030.82,11.81,578.16,-114.01,1
464136,42,83,125,765,0,36,0,24.54,1030.82,11.80,579.66,-114.01,1
465132,42,83,125,764,0,36,0,24.54,1030.82,11.80,580.16,-114.01,1
466128,41,83,124,764,0,40,0,24.55,1030.82,11.81,582.17,-114.01,1
467124,42,83,124,764,0,36,0,24.55,1030.82,11.80,578.16,-113.93,1
468120,42,83,124,763,0,36,0,24.55,1030.81,11.81,583.69,-113.93,1
469116,41,83,125,763,0,36,0,24.55,1030.81,11.81,580.66,-113.93,1
470112,42,83,124,763,0,36,0,24.55,1030.81,11.80,583.69,-114.01,1
471108,42,83,124,763,0,36,0,24.55,1030.82,11.80,583.69,-113.93,1
472104,42,83,124,762,0,36,0,24.55,1030.81,11.80,586.24,-114.01,1
473100,42,82,124,762,0,36,0,24.55,1030.82,11.80,588.29,-114.01,1
474096,42,83,124,762,0,37,0,24.55,1030.82,11.80,587.78,-113.93,1
475092,41,82,123,761,0,36,0,24.55,1030.81,11.80,586.24,-113.93,1
476088,42,82,123,760,0,35,0,24.55,1030.81,11.80,585.22,-113.93,1
477084,42,83,123,759,0,36,0,24.55,1030.81,11.79,591.92,-113.93,1
478080,41,83,122,759,0,36,0,24.55,1030.81,11.78,585.73,-114.01,1
479076,42,82,122,758,0,36,0,24.55,1030.82,11.79,587.78,-114.01,1
480072,41,83,123,758,0,36,0,24.55,1030.82,11.80,587.78,-114.01,1
481068,41,82,123,759,0,36,0,24.55,1030.82,11.81,590.88,-114.09,1
482064,42,82,123,759,0,36,0,24.55,1030.83,11.79,590.88,-114.01,1
483060,41,82,123,760,0,36,0,24.55,1030.82,11.80,589.84,-114.09,1
484056,41,82,123,759,0,36,0,24.55,1030.83,11.79,592.96,-114.17,1
485052,42,82,123,759,0,36,0,24.55,1030.84,11.79,591.92,-114.09,1
486048,41,82,122,760,0,36,0,24.55,1030.83,11.79,596.12,-114.09,1
487044,41,82,122,759,0,36,0,24.55,1030.83,11.78,593.49,-114.09,1
488040,41,82,122,759,0,36,0,24.55,1030.83,11.79,594.01,-114.01,1
489036,41,81,122,759,0,36,0,24.55,1030.82,11.79,595.06,-114.01,1
490032,41,82,122,759,0,37,0,24.55,1030.82,11.79,595.59,-114.01,1
491028,41,82,122,758,0,36,0,24.55,1030.82,11.80,592.44,-114.09,1
492024,41,82,122,758,0,36,0,24.55,1030.83,11.79,596.12,-114.09,1
493020,41,82,121,758,0,37,0,24.55,1030.83,11.80,595.59,-114.01,1
494016,40,81,121,758,0,37,0,24.55,1030.82,11.80,594.54,-114.09,1
495012,41,82,121,758,0,39,0,24.55,1030.83,11.80,600.38,-114.09,1
496008,41,82,121,757,0,36,0,24.55,1030.83,11.79,601.46,-114.01,1
497004,41,82,121,758,0,37,0,24.55,1030.82,11.80,598.78,-114.09,1
498000,41,82,122,759,0,37,0,24.55,1030.83,11.80,602.00,-114.09,1
498996,41,81,121,759,0,36,0,24.55,1030.83,11.80,599.85,-114.09,1
499992,41,81,121,759,0,37,0,24.55,1030.83,11.80,598.78,-114.09,1
500988,41,81,121,760,0,36,0,24.55,1030.83,11.79,599.85,-114.09,1
501984,41,82,121,760,0,36,0,24.55,1030.83,11.80,599.85,-114.01,0
502980,40,81,121,760,0,36,0,24.55,1030.82,11.81,605.80,-114.01,0
503976,40,81,120,759,0,37,0,24.55,1030.82,11.80,601.46,-114.01,0
504972,41,81,120,759,0,37,0,24.55,1030.82,11.81,601.46,-114.01,0
505968,41,81,121,759,0,40,0,24.55,1030.82,11.80,600.92,-113.93,0
506964,41,81,120,759,0,37,0,24.55,1030.81,11.81,600.92,-113.93,0
507960,41,81,121,759,0,37,0,24.55,1030.81,11.81,602.54,-113.93,0
508956,41,81,120,758,0,37,0,24.55,1030.81,11.81,599.31,-113.93,0
509952,41,81,120,758,0,36,0,24.55,1030.81,11.81,603.08,-114.01,0
510948,41,81,119,758,0,36,0,24.55,1030.82,11.81,604.16,-114.01,0
511944,41,81,119,757,0,36,0,24.55,1030.82,11.81,603.08,-113.93,0
512940,40,81,120,757,0,37,0,24.55,1030.81,11.81,601.46,-113.93,0
513936,41,81,120,757,0,36,0,24.55,1030.81,11.81,603.62,-113.85,0
514932,41,81,119,756,0,36,0,24.55,1030.80,11.83,604.16,-113.85,0
515928,41,81,119,757,0,36,0,24.55,1030.80,11.81,604.71,-113.85,0
516924,41,81,119,757,0,35,0,24.55,1030.80,11.81,604.71,-113.85,0
517920,41,80,119,757,0,36,0,24.55,1030.80,11.81,606.89,-113.93,0
518916,40,81,119,758,0,34,0,24.55,1030.81,11.82,605.80,-113.93,0
519912,40,81,119,757,0,36,0,24.55,1030.81,11.82,604.16,-113.93,0
520908,40,81,119,758,0,36,0,24.55,1030.81,11.82,604.71,-113.85,0
521904,40,81,119,757,0,36,0,24.55,1030.80,11.81,606.34,-113.93,0
522900,41,81,119,757,0,36,0,24.55,1030.81,11.81,604.71,-113.93,0
523896,40,80,119,757,0,35,0,24.55,1030.81,11.82,606.34,-113.93,0
524892,40,81,119,757,0,40,0,24.55,1030.81,11.81,603.08,-113.93,0
525888,40,81,119,757,0,36,0,24.55,1030.81,11.82,609.09,-113.93,0
526884,40,81,119,757,0,34,0,24.55,1030.81,11.81,610.20,-113.93,0
527880,40,81,119,758,0,36,0,24.55,1030.81,11.81,605.25,-114.01,0
528876,40,81,118,759,0,36,0,24.55,1030.82,11.81,607.99,-114.01,0
529872,40,80,118,757,0,35,0,24.55,1030.82,11.81,614.66,-114.09,0
530868,40,80,117,757,0,36,0,24.55,1030.83,11.81,609.09,-114.01,0
531864,40,80,117,757,0,36,0,24.55,1030.82,11.81,612.42,-114.01,0
532860,40,81,118,758,0,36,0,24.55,1030.82,11.82,611.31,-114.01,0
533856,40,80,118,757,0,36,0,24.55,1030.82,11.82,610.75,-114.01,0
534852,39,80,117,756,0,35,0,24.55,1030.82,11.81,610.20,-114.01,0
535848,40,80,117,756,0,35,0,24.54,1030.82,11.81,609.64,-113.93,0
536844,40,80,117,760,0,35,0,24.54,1030.81,11.81,609.64,-113.93,0
537840,40,80,118,768,0,36,0,24.54,1030.81,11.82,610.75,-113.93,0
538836,40,80,117,775,0,36,0,24.54,1030.81,11.82,609.64,-113.93,0
539832,40,80,117,776,0,35,0,24.54,1030.81,11.82,611.31,-113.85,0
540828,40,80,117,778,0,36,0,24.54,1030.80,11.82,605.80,-113.85,0
541824,40,80,117,785,0,35,0,24.54,1030.80,11.81,600.38,-113.85,0
542820,40,80,117,795,0,35,0,24.54,1030.80,11.82,594.54,-113.85,0
543816,40,80,117,807,0,33,0,24.54,1030.80,11.82,581.67,-113.85,0
544812,40,80,117,816,0,35,0,24.54,1030.80,11.82,568.38,-113.93,0
545808,40,81,117,822,0,35,0,24.54,1030.81,11.82,559.86,-114.01,0
546804,40,80,117,825,0,35,0,24.54,1030.82,11.81,546.65,-113.93,0
547800,40,80,117,824,0,35,0,24.54,1030.81,11.82,538.75,-114.01,0
548796,40,81,117,820,0,35,0,24.54,1030.82,11.82,533.20,-113.93,0
549792,40,80,117,818,0,35,0,24.54,1030.81,11.82,528.58,-114.01,0
550788,40,80,116,818,0,35,0,24.54,1030.82,11.83,525.28,-114.01,0
551784,41,80,117,821,0,35,0,24.54,1030.82,11.83,522.82,-114.01,0
552780,40,80,117,825,0,35,0,24.54,1030.82,11.82,523.64,-114.01,0
553776,40,80,117,827,0,35,0,24.53,1030.82,11.83,521.20,-113.93,0
554772,41,80,116,824,0,35,0,24.53,1030.81,11.82,514.42,-114.01,0
555768,41,81,117,822,0,35,0,24.53,1030.82,11.83,513.24,-113.93,0
556764,41,80,117,836,0,35,0,24.54,1030.81,11.83,505.89,-113.93,0
557760,41,80,117,850,0,35,0,24.53,1030.81,11.83,502.87,-113.93,0
558756,42,81,117,859,0,35,0,24.53,1030.81,11.84,491.10,-113.93,0
559752,41,81,117,867,0,33,0,24.53,1030.81,11.84,484.03,-113.93,0
560748,42,81,118,874,0,35,0,24.53,1030.81,11.84,467.52,-113.93,0
561744,41,81,118,880,0,36,0,24.53,1030.81,11.84,455.17,-113.93,0
562740,41,81,118,882,0,35,0,24.53,1030.81,11.84,445.80,-113.93,0
563736,42,81,118,883,0,36,0,24.53,1030.81,11.85,439.39,-113.85,0
564732,42,81,118,884,0,35,0,24.53,1030.80,11.85,429.28,-113.85,0
565728,42,81,118,884,0,36,0,24.53,1030.80,11.84,426.29,-113.85,0
566724,42,82,118,883,0,35,0,24.53,1030.80,11.84,428.46,-113.85,1
567720,42,82,120,883,0,35,0,24.53,1030.80,11.85,424.40,-113.93,1
568716,43,83,120,878,0,35,0,24.53,1030.81,11.84,423.33,-113.93,1
569712,42,82,120,870,0,33,0,24.53,1030.81,11.86,423.60,-113.93,1
570708,42,82,120,861,0,35,0,24.53,1030.81,11.85,426.02,-113.93,1
571704,42,81,119,854,0,34,0,24.53,1030.81,11.85,425.21,-113.85,1
572700,42,82,119,848,0,35,0,24.53,1030.80,11.85,428.74,-113.85,1
573696,42,82,119,841,0,34,0,24.53,1030.80,11.86,432.32,-113.85,1
574692,42,81,118,837,0,34,0,24.53,1030.80,11.84,434.56,-113.77,1
575688,42,82,119,832,0,34,0,24.53,1030.79,11.86,434.84,-113.77,1
576684,42,81,118,828,0,34,0,24.53,1030.79,11.85,437.67,-113.77,1
577680,42,81,119,824,0,34,0,24.53,1030.79,11.83,440.54,-113.85,1
578676,41,81,118,820,0,34,0,24.53,1030.80,11.85,442.87,-113.77,1
579672,41,81,118,817,0,34,0,24.53,1030.79,11.85,448.48,-113.85,1
580668,42,81,118,813,0,32,0,24.53,1030.80,11.84,448.78,-113.85,1
581664,42,81,117,811,0,34,0,24.53,1030.80,11.84,453.32,-113.93,1
582660,42,81,118,809,0,34,0,24.54,1030.81,11.84,454.24,-113.93,1
583656,42,81,118,805,0,34,0,24.54,1030.81,11.83,456.10,-113.85,1
584652,42,81,117,804,0,34,0,24.54,1030.80,11.84,458.90,-113.93,1
585648,42,81,117,801,0,33,0,24.54,1030.81,11.83,465.25,-113.93,1
586644,42,80,117,799,0,33,0,24.54,1030.81,11.84,466.55,-113.93,1
587640,42,80,117,797,0,34,0,24.54,1030.81,11.83,463.01,-113.93,1
588636,41,81,117,795,0,33,0,24.54,1030.81,11.82,469.15,-113.85,1
589632,41,80,116,793,0,34,0,24.54,1030.80,11.83,472.45,-113.85,1
590628,41,80,117,792,0,34,0,24.54,1030.80,11.84,474.79,-113.77,1
591624,41,80,117,790,0,34,0,24.54,1030.79,11.83,476.81,-113.77,1
592620,41,80,117,789,0,34,0,24.54,1030.79,11.82,478.85,-113.68,1
593616,41,80,117,787,0,33,0,24.54,1030.78,11.82,481.60,-113.77,1
594612,41,80,116,785,0,34,0,24.54,1030.79,11.82,482.29,-113.77,1
595608,41,80,116,784,0,34,0,24.54,1030.79,11.83,483.68,-113.68,1
596604,41,80,115,783,0,34,0,24.54,1030.78,11.82,487.89,-113.68,1
597600,41,79,116,783,0,34,0,24.54,1030.78,11.82,492.54,-113.68,1
598596,41,80,116,784,0,34,0,24.54,1030.78,11.81,489.31,-113.68,1
599592,40,80,116,784,0,34,0,24.54,1030.78,11.81,495.08,-113.77,1
0,40,80,116,784,0,33,0,24.54,1030.79,11.82,493.26,-113.77,1
996,40,80,116,783,0,34,0,24.46,1030.79,11.82,493.63,-113.60,1
1992,41,80,116,782,0,34,0,24.45,1030.77,11.84,496.18,-113.68,1
2988,40,80,115,780,0,35,0,24.45,1030.78,11.85,495.08,-113.60,1
3984,40,80,115,780,0,33,0,24.46,1030.77,11.86,503.62,-113.68,1
4980,41,79,115,778,0,32,0,24.47,1030.78,11.86,502.49,-113.68,1
5976,41,80,115,778,0,34,0,24.48,1030.78,11.86,503.24,-113.68,1
6972,41,79,115,777,0,34,0,24.49,1030.78,11.86,504.75,-113.68,1
7968,41,80,115,776,0,34,0,24.50,1030.78,11.85,506.66,-113.68,1
8964,41,80,115,776,0,34,0,24.50,1030.78,11.85,508.96,-113.68,1
9960,41,80,115,775,0,33,0,24.51,1030.78,11.86,509.73,-113.68,1
10956,40,80,115,774,0,33,0,24.51,1030.78,11.86,512.45,-113.68,1
11952,40,79,115,773,0,33,0,24.52,1030.78,11.84,511.28,-113.68,1
12948,40,79,115,773,0,32,0,24.52,1030.78,11.85,516.39,-113.77,1
13944,40,80,114,772,0,32,0,24.52,1030.79,11.86,514.02,-113.77,1
14940,40,79,114,772,0,31,0,24.52,1030.79,11.85,519.19,-113.77,1
15936,41,80,114,772,0,32,0,24.53,1030.79,11.85,520.39,-113.85,1
16932,41,79,114,772,0,32,0,24.53,1030.80,11.85,520.39,-113.85,1
17928,41,79,114,773,0,32,0,24.53,1030.80,11.84,522.01,-113.77,1
18924,40,79,114,772,0,32,0,24.53,1030.79,11.84,522.82,-113.77,1
19920,41,79,114,773,0,32,0,24.53,1030.79,11.84,522.82,-113.77,0
20916,41,79,114,773,0,32,0,24.53,1030.79,11.85,526.10,-113.68,0
21912,40,79,114,773,0,32,0,24.53,1030.78,11.83,523.64,-113.77,0
22908,40,79,113,773,0,32,0,24.53,1030.79,11.84,527.75,-113.77,0
23904,40,78,113,773,0,32,0,24.53,1030.79,11.84,529.41,-113.77,0
24900,40,78,114,774,0,32,0,24.53,1030.79,11.84,530.67,-113.68,0
25896,40,79,113,773,0,33,0,24.53,1030.78,11.83,532.77,-113.68,0
26892,41,79,113,772,0,32,0,24.54,1030.78,11.83,533.62,-113.68,0
27888,40,79,114,771,0,32,0,24.54,1030.78,11.84,536.17,-113.60,0
28884,40,79,113,771,0,33,0,24.54,1030.77,11.83,534.47,-113.60,0
29880,40,79,113,771,0,33,0,24.54,1030.77,11.83,537.46,-113.60,0
30876,40,79,113,770,0,33,0,24.54,1030.77,11.83,537.03,-113.68,0
31872,40,79,113,770,0,33,0,24.54,1030.78,11.83,537.89,-113.60,0
32868,40,79,112,771,0,33,0,24.53,1030.77,11.83,538.75,-113.60,0
33864,40,78,113,771,0,33,0,24.53,1030.77,11.83,538.75,-113.60,0
34860,40,78,113,772,0,33,0,24.53,1030.77,11.82,540.05,-113.60,0
35856,40,79,113,771,0,33,0,24.53,1030.77,11.83,539.19,-113.60,0
36852,40,78,113,772,0,32,0,24.54,1030.77,11.84,538.75,-113.60,0
37848,40,78,112,772,0,33,0,24.54,1030.77,11.84,543.99,-113.60,0
38844,40,79,112,771,0,33,0,24.54,1030.77,11.83,542.67,-113.52,0
39840,40,79,112,771,0,32,0,24.54,1030.76,11.83,543.11,-113.60,0
40836,40,78,113,771,0,32,0,24.54,1030.77,11.84,549.33,-113.52,0
41832,40,78,112,772,0,31,0,24.54,1030.76,11.84,546.65,-113.60,0
42828,40,78,112,773,0,32,0,24.54,1030.77,11.84,546.65,-113.60,0
43824,40,79,111,774,0,32,0,24.54,1030.77,11.83,545.32,-113.68,0
44820,40,79,112,774,0,32,0,24.54,1030.78,11.84,546.20,-113.60,0
45816,40,78,111,774,0,33,0,24.54,1030.77,11.83,549.78,-113.52,0
46812,40,79,111,773,0,32,0,24.54,1030.76,11.84,552.94,-113.60,0
47808,40,78,112,771,0,33,0,24.54,1030.77,11.83,549.78,-113.60,0
48804,40,78,112,770,0,33,0,24.54,1030.77,11.84,551.13,-113.52,0
