timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
246012,223,136,464,773,0,3,0,25.24,1022.1,23.69,725.52,-42.22,1
247008,226,136,469,774,0,3,0,25.24,1022.1,23.68,725.52,-42.22,1
248004,226,136,471,774,0,3,0,25.24,1022.1,23.7,720.07,-42.22,1
249000,227,136,471,774,0,3,0,25.24,1022.1,23.69,723.95,-42.22,1
249996,227,137,470,773,0,3,0,25.24,1022.1,23.68,723.95,-42.14,1
250992,227,137,469,774,0,3,0,25.24,1022.09,23.68,723.17,-42.14,1
251988,226,137,470,773,0,3,0,25.24,1022.09,23.67,723.17,-42.05,1
252984,229,138,472,774,0,3,0,25.24,1022.08,23.68,724.73,-42.05,1
253980,234,137,477,773,0,3,0,25.24,1022.08,23.68,723.17,-42.14,1
254976,243,138,488,774,0,3,0,25.24,1022.09,23.68,722.39,-42.14,1
255972,250,139,491,774,0,3,0,25.24,1022.09,23.68,723.17,-42.14,1
256968,256,139,494,773,0,3,0,25.24,1022.09,23.68,727.87,-42.14,1
257964,261,140,497,773,0,3,0,25.24,1022.09,23.68,726.3,-42.14,1
258960,265,140,500,773,0,3,0,25.24,1022.09,23.68,729.46,-42.05,1
259956,272,141,506,773,0,3,0,25.24,1022.08,23.69,729.46,-42.05,1
260952,280,142,513,775,0,3,0,25.24,1022.08,23.68,723.17,-42.14,1
261948,291,143,527,775,0,3,0,25.24,1022.09,23.7,720.07,-42.14,1
262944,305,145,540,775,0,3,0,25.25,1022.09,23.69,715.47,-42.14,1
263940,314,146,545,775,0,3,0,25.25,1022.09,23.7,709.43,-42.14,1
264936,318,147,546,776,0,3,0,25.25,1022.09,23.72,707.93,-42.14,1
265932,321,148,546,776,0,3,0,25.25,1022.09,23.73,702.01,-42.14,1
266928,323,149,546,776,0,3,0,25.25,1022.09,23.71,706.44,-42.05,1
267924,324,150,544,776,0,3,0,25.25,1022.08,23.71,695.47,-42.14,1
268920,327,150,546,776,0,3,0,25.25,1022.09,23.72,697.64,-42.05,1
269916,331,151,551,776,0,3,0,25.25,1022.08,23.72,697.64,-42.05,1
270912,339,152,561,776,0,3,0,25.25,1022.08,23.72,697.64,-42.05,1
271908,356,154,580,777,0,3,0,25.25,1022.08,23.71,694.04,-42.14,1
272904,376,157,609,778,0,3,0,25.25,1022.09,23.71,699.09,-42.14,1
273900,398,161,648,779,0,3,0,25.25,1022.09,23.69,698.37,-42.14,1
274896,424,165,680,779,0,3,0,25.25,1022.09,23.7,703.48,-42.05,1
275892,445,171,698,782,0,3,0,25.25,1022.08,23.67,699.09,-42.14,1
276888,461,176,710,783,0,3,0,25.24,1022.09,23.69,704.96,-42.14,1
277884,476,185,721,786,0,3,0,25.24,1022.09,23.69,695.47,-42.22,1
278880,490,191,727,788,0,3,0,25.24,1022.1,23.69,699.82,-42.22,1
279876,499,198,725,789,0,3,0,25.24,1022.1,23.69,696.92,-42.22,1
280872,500,205,721,790,0,3,0,25.24,1022.1,23.68,702.75,-42.22,1
281868,497,211,716,792,0,3,0,25.24,1022.1,23.69,707.19,-42.14,1
282864,494,215,711,793,0,3,0,25.24,1022.09,23.68,699.82,-42.22,1
283860,491,219,708,794,0,3,0,25.24,1022.1,23.67,701.28,-42.22,1
284856,488,223,705,795,0,3,0,25.24,1022.1,23.67,702.01,-42.22,1
285852,485,227,702,795,0,3,0,25.24,1022.1,23.67,700.55,-42.22,1
286848,485,230,702,796,0,3,0,25.24,1022.1,23.67,700.55,-42.22,1
287844,487,234,705,797,0,3,0,25.24,1022.1,23.67,702.01,-42.22,1
288840,490,238,714,798,0,3,0,25.24,1022.1,23.67,702.75,-42.14,1
289836,498,241,726,799,0,3,0,25.24,1022.09,23.66,702.75,-42.14,1
290832,506,244,729,800,0,3,0,25.24,1022.09,23.67,708.68,-42.14,1
291828,510,247,729,801,0,3,0,25.24,1022.09,23.67,703.48,-42.14,1
292824,511,250,726,801,0,3,0,25.24,1022.09,23.66,700.55,-42.05,1
293820,509,252,722,801,0,3,0,25.23,1022.08,23.66,710.18,-42.05,1
294816,506,253,717,801,0,3,0,25.23,1022.08,23.66,702.01,-42.14,1
295812,502,256,715,802,0,3,0,25.23,1022.09,23.66,708.68,-42.14,1
296808,501,258,719,802,0,4,0,25.23,1022.09,23.66,704.96,-42.05,1
297804,505,261,724,803,0,3,0,25.23,1022.08,23.66,709.43,-41.97,1
298800,510,265,729,805,0,3,0,25.23,1022.07,23.67,704.22,-42.05,1
299796,512,270,740,807,0,3,0,25.23,1022.08,23.66,704.22,-42.05,1
300792,505,272,740,811,0,3,0,25.23,1022.08,23.67,708.68,-41.97,1
301788,496,274,737,815,0,3,0,25.23,1022.07,23.66,703.48,-41.97,1
302784,489,279,735,821,0,3,0,25.23,1022.07,23.66,704.96,-42.05,1
303780,481,284,732,827,0,3,0,25.23,1022.08,23.67,703.48,-42.05,1
304776,471,285,727,833,0,3,0,25.23,1022.08,23.67,701.28,-41.97,1
305772,460,286,720,838,0,3,0,25.23,1022.07,23.66,703.48,-42.05,1
306768,452,286,713,842,0,3,0,25.23,1022.08,23.66,702.75,-41.97,1
307764,443,287,709,845,0,4,0,25.23,1022.07,23.68,702.75,-41.97,0
308760,439,287,707,844,0,3,0,25.23,1022.07,23.69,703.48,-41.97,0
309756,434,287,702,843,0,3,0,25.23,1022.07,23.69,702.01,-42.05,0
