timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
183264,29,60,63,785,5,15,0,24.28,1012.49,16.04,63.38,37.56,1
184260,30,60,63,785,5,15,0,24.28,1012.48,16.04,63.67,37.56,1
185256,30,60,64,785,5,16,0,24.28,1012.48,16.04,63.96,37.56,1
186252,30,60,64,785,5,16,0,24.28,1012.48,16.04,64.31,37.64,1
187248,30,60,63,785,5,16,0,24.28,1012.47,16.03,64.7,37.64,1
188244,30,60,64,785,5,16,0,24.28,1012.47,16.03,64.95,37.64,1
189240,30,60,64,785,4,16,0,24.28,1012.47,16.05,65.35,37.64,1
190236,30,60,64,784,5,16,0,24.28,1012.47,16.05,65.71,37.56,1
191232,30,60,64,785,5,16,0,24.28,1012.48,16.04,65.97,37.39,1
192228,30,60,64,785,5,16,0,24.28,1012.5,16.04,66.54,37.39,1
193224,30,60,64,785,5,18,0,24.28,1012.5,16.04,66.7,37.48,1
194220,30,60,64,785,5,16,0,24.28,1012.49,16.05,67.24,37.39,1
195216,31,60,65,785,5,16,0,24.28,1012.5,16.04,67.4,37.48,1
196212,30,60,64,785,5,16,0,24.28,1012.49,16.05,67.78,37.48,1
197208,30,60,65,785,4,16,0,24.28,1012.49,16.05,68.11,37.56,1
198204,31,60,65,785,5,15,0,24.28,1012.48,16.05,68.5,37.64,1
199200,31,60,65,785,5,17,0,24.28,1012.47,16.05,68.83,37.64,1
200196,31,60,65,785,5,17,0,24.28,1012.47,16.06,69.0,37.64,1
201192,31,60,65,784,5,17,0,24.28,1012.47,16.05,69.46,37.56,1
202188,31,60,65,785,5,17,0,24.28,1012.48,16.06,69.81,37.56,1
203184,31,60,65,784,5,17,0,24.28,1012.48,16.06,70.21,37.56,1
204180,31,60,65,785,5,17,0,24.28,1012.48,16.06,70.51,37.56,1
205176,31,60,65,785,5,17,0,24.28,1012.48,16.07,70.75,37.48,1
206172,31,60,66,786,5,17,0,24.28,1012.49,16.07,71.28,37.39,1
207168,32,60,65,787,5,17,0,24.28,1012.5,16.07,71.59,37.31,1
208164,32,60,66,788,5,17,0,24.28,1012.51,16.07,71.96,37.14,1
209160,31,60,66,787,5,17,0,24.28,1012.53,16.07,72.39,37.06,1
210156,32,60,66,787,5,17,0,24.29,1012.54,16.07,72.64,36.98,1
211152,32,60,66,787,5,16,0,24.29,1012.55,16.07,72.95,36.81,1
212148,31,60,66,786,5,17,0,24.29,1012.57,16.07,73.46,36.73,1
213144,32,61,66,787,5,18,0,24.29,1012.58,16.06,73.92,36.56,1
214140,32,61,66,787,5,18,0,24.29,1012.6,16.07,73.98,36.56,1
215136,32,60,67,788,5,18,0,24.29,1012.6,16.06,74.31,36.48,1
216132,33,60,66,789,5,18,0,24.29,1012.61,16.07,74.57,36.48,1
217128,33,61,67,791,5,18,0,24.29,1012.61,16.06,75.11,36.48,1
218124,33,61,67,793,5,18,0,24.29,1012.61,16.07,75.31,36.56,1
219120,34,61,67,795,5,18,0,24.3,1012.6,16.05,75.78,36.56,1
220116,34,61,67,798,5,17,0,24.3,1012.6,16.06,75.99,36.56,1
221112,35,61,69,800,5,18,0,24.3,1012.6,16.06,76.47,36.56,1
222108,36,61,70,799,5,18,0,24.3,1012.6,16.06,76.89,36.56,1
223104,37,61,72,799,5,17,0,24.3,1012.6,16.05,77.1,36.64,1
224100,38,61,74,798,5,18,0,24.3,1012.59,16.05,77.39,36.73,1
225096,39,61,75,797,5,21,0,24.3,1012.58,16.05,77.82,36.73,1
226092,40,61,76,796,5,18,0,24.3,1012.58,16.05,78.03,36.73,1
227088,41,61,77,796,5,18,0,24.3,1012.58,16.06,78.62,36.73,1
228084,41,61,78,795,5,19,0,24.3,1012.58,16.05,78.69,36.73,1
229080,42,61,79,794,5,18,0,24.3,1012.58,16.04,79.06,36.73,1
230076,42,61,80,794,5,19,0,24.3,1012.58,16.05,79.44,36.64,1
231072,43,61,81,793,6,19,0,24.3,1012.59,16.06,79.89,36.64,1
232068,44,61,82,794,5,18,0,24.31,1012.59,16.05,80.35,36.64,1
233064,44,61,82,794,5,19,0,24.31,1012.59,16.05,80.5,36.64,1
234060,44,61,83,793,5,19,0,24.31,1012.59,16.05,80.81,36.64,1
235056,44,61,83,792,5,18,0,24.31,1012.59,16.05,81.12,36.56,1
236052,45,61,84,792,5,19,0,24.31,1012.6,16.05,81.59,36.48,1
237048,45,61,85,792,5,19,0,24.31,1012.61,16.05,81.83,36.48,1
238044,45,61,86,791,5,19,0,24.31,1012.61,16.06,82.39,36.4,1
239040,46,61,86,791,5,19,0,24.31,1012.62,16.06,82.72,36.4,1
240036,46,61,87,791,5,19,0,24.31,1012.62,16.06,82.8,36.48,1
241032,46,61,87,790,5,19,0,24.31,1012.61,16.07,83.29,36.48,1
242028,46,61,87,790,5,19,0,24.31,1012.61,16.07,83.54,36.48,1
243024,47,61,88,790,5,19,0,24.31,1012.61,16.06,83.96,36.56,1
244020,47,61,88,790,5,19,0,24.31,1012.6,16.06,84.21,36.64,1
245016,47,61,89,790,4,19,0,24.31,1012.59,16.05,84.55,36.64,1
246012,48,61,89,790,5,19,0,24.31,1012.59,16.06,84.89,36.81,1
247008,48,62,89,790,4,19,0,24.31,1012.57,16.05,85.41,36.81,1
248004,48,61,89,790,5,22,0,24.31,1012.57,16.05,85.84,36.9,1
249000,49,62,90,790,5,19,0,24.31,1012.56,16.04,86.28,36.9,1
249996,49,62,90,790,5,19,0,24.31,1012.56,16.04,86.64,36.98,1
250992,49,62,91,790,5,21,0,24.31,1012.55,16.05,86.55,36.98,1
251988,50,62,91,791,5,19,0,24.31,1012.55,16.05,87.27,37.06,1
252984,50,62,91,792,5,19,0,24.31,1012.54,16.05,87.27,37.14,1
253980,50,61,91,794,4,20,0,24.31,1012.53,16.04,87.72,37.23,1
254976,51,62,92,794,5,19,0,24.31,1012.52,16.04,88.0,37.23,1
255972,51,62,92,794,5,20,0,24.31,1012.52,16.04,88.28,37.23,1
256968,51,63,92,793,6,22,0,24.31,1012.52,16.04,88.65,37.31,1
257964,51,62,92,793,5,20,0,24.31,1012.51,16.04,89.12,37.39,1
258960,52,62,93,793,5,20,0,24.31,1012.5,16.04,89.4,37.31,1
259956,52,62,93,792,5,19,0,24.31,1012.51,16.04,89.98,37.31,1
260952,52,62,93,792,5,22,0,24.31,1012.51,16.04,90.07,37.31,1
261948,53,62,93,792,5,20,0,24.31,1012.51,16.04,90.17,37.31,1
262944,53,62,94,791,5,20,0,24.31,1012.51,16.03,90.85,37.23,1
263940,53,63,94,792,5,20,0,24.31,1012.52,16.04,91.15,37.23,1
264936,54,63,94,794,5,19,0,24.31,1012.52,16.05,91.35,37.14,1
265932,54,62,95,795,5,20,0,24.31,1012.53,16.03,91.85,37.14,1
266928,55,63,95,795,5,20,0,24.31,1012.53,16.03,92.15,37.06,1
267924,55,63,96,794,5,20,0,24.31,1012.54,16.02,92.76,36.98,1
268920,57,63,97,795,6,20,0,24.31,1012.55,16.02,92.96,36.98,1
269916,58,63,98,797,5,20,0,24.31,1012.55,16.02,93.27,36.9,1
270912,60,63,99,798,5,20,0,24.31,1012.56,16.01,93.69,36.81,1
271908,61,64,100,798,5,20,0,24.31,1012.57,16.02,94.11,36.73,1
272904,62,64,101,798,5,21,0,24.31,1012.58,16.02,94.11,36.73,1
273900,63,64,102,798,4,20,0,24.31,1012.58,16.0,94.53,36.64,1
274896,64,63,102,797,6,20,0,24.32,1012.59,16.02,94.96,36.64,1
275892,66,64,103,798,5,20,0,24.32,1012.59,16.01,95.39,36.56,1
276888,67,64,104,798,5,21,0,24.32,1012.6,16.0,95.5,36.48,1
277884,67,64,105,797,5,21,0,24.32,1012.61,16.01,93.87,36.56,1
278880,68,64,105,796,5,21,0,24.32,1012.6,16.02,94.5,36.48,1
279876,69,65,106,795,4,21,0,24.32,1012.61,16.01,94.4,36.48,1
280872,70,65,107,795,5,21,0,24.32,1012.61,16.01,94.77,36.48,1
281868,70,64,108,795,5,21,0,24.32,1012.61,16.01,95.15,36.48,1
282864,71,65,109,795,5,21,0,24.32,1012.61,16.0,95.74,36.48,1
283860,71,65,109,794,5,21,0,24.32,1012.61,16.02,95.85,36.48,1
284856,71,65,109,794,5,21,0,24.32,1012.61,16.01,96.46,36.48,1
285852,72,64,110,793,4,21,0,24.32,1012.61,16.02,96.35,36.48,1
286848,72,65,110,793,4,21,0,24.32,1012.61,16.01,96.73,36.4,1
287844,73,65,111,793,4,21,0,24.32,1012.62,16.01,96.96,36.31,1
288840,74,65,112,793,4,19,0,24.32,1012.63,16.0,98.2,36.31,1
289836,74,65,112,794,4,20,0,24.32,1012.63,16.01,98.03,36.4,0
290832,75,66,113,797,4,21,0,24.32,1012.62,16.01,98.15,36.4,0
291828,75,65,114,796,5,21,0,24.32,1012.62,16.0,98.2,36.48,0
292824,75,65,113,795,5,21,0,24.32,1012.61,15.99,99.54,36.56,0
293820,75,65,114,794,4,21,0,24.32,1012.6,16.0,99.54,36.48,0
294816,76,66,115,794,5,21,0,24.32,1012.61,16.01,100.13,36.48,0
295812,75,66,115,794,5,20,0,24.32,1012.61,16.0,100.37,36.48,0
296808,76,65,115,793,5,20,0,24.32,1012.61,16.0,99.78,36.48,0
297804,76,65,115,793,5,20,0,24.32,1012.61,16.0,100.37,36.4,0
298800,76,66,116,792,4,21,0,24.32,1012.62,15.98,100.67,36.48,0
