timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
240036,41,66,71,786,0,2,0,24.39,1026.18,11.92,588.29,-75.87,0
241032,41,65,71,785,0,2,0,24.39,1026.18,11.91,588.81,-75.87,0
242028,41,66,71,785,0,2,0,24.39,1026.18,11.91,591.92,-75.87,0
243024,41,66,71,784,0,3,0,24.39,1026.18,11.91,591.92,-75.95,0
244020,41,66,71,783,0,2,0,24.39,1026.19,11.91,586.75,-76.04,0
245016,41,66,71,782,0,2,0,24.39,1026.20,11.91,591.92,-76.04,0
246012,41,66,71,782,0,2,0,24.39,1026.20,11.91,590.36,-75.95,0
247008,41,66,71,781,0,2,0,24.39,1026.19,11.90,590.88,-75.95,0
248004,41,66,71,781,0,2,0,24.39,1026.19,11.90,589.84,-75.95,0
249000,41,66,71,780,0,2,0,24.39,1026.19,11.91,594.01,-75.95,0
249996,41,66,71,779,0,2,0,24.39,1026.19,11.91,586.75,-75.95,0
250992,41,66,71,779,0,2,0,24.39,1026.19,11.90,591.92,-75.95,0
251988,40,66,70,779,0,2,0,24.39,1026.19,11.91,589.84,-75.87,0
252984,40,65,70,777,0,2,0,24.39,1026.18,11.90,589.84,-75.87,0
253980,40,66,71,777,0,2,0,24.39,1026.18,11.90,590.36,-75.87,0
254976,40,66,71,777,0,2,0,24.39,1026.18,11.90,590.36,-75.87,0
255972,40,66,71,777,0,2,0,24.39,1026.18,11.89,590.36,-75.87,0
256968,40,66,71,776,0,3,0,24.39,1026.18,11.90,590.88,-75.87,0
257964,40,66,71,775,0,2,0,24.39,1026.18,11.90,592.44,-75.87,0
258960,40,66,70,775,0,2,0,24.39,1026.18,11.88,592.96,-75.87,0
259956,40,66,70,775,0,2,0,24.39,1026.18,11.89,591.92,-75.87,0
260952,40,66,71,775,0,2,0,24.39,1026.18,11.88,593.49,-75.95,0
261948,39,65,70,774,0,2,0,24.39,1026.19,11.89,592.96,-75.95,0
262944,40,66,71,775,0,2,0,24.39,1026.19,11.89,592.44,-75.95,0
263940,40,66,70,774,0,2,0,24.39,1026.19,11.88,595.06,-75.95,0
264936,40,66,70,774,0,2,0,24.39,1026.19,11.88,592.96,-75.87,0
265932,40,65,70,774,0,2,0,24.39,1026.18,11.89,590.36,-75.87,0
266928,39,65,70,774,0,2,0,24.39,1026.18,11.88,591.40,-75.87,0
267924,40,66,69,774,0,2,0,24.39,1026.18,11.88,593.49,-75.87,0
268920,39,66,70,774,0,2,0,24.39,1026.18,11.89,588.81,-75.95,0
269916,40,65,70,773,0,2,0,24.39,1026.19,11.89,591.92,-75.95,0
270912,39,66,70,773,0,2,0,24.39,1026.19,11.89,595.06,-75.95,0
271908,40,65,70,773,0,2,0,24.39,1026.19,11.89,588.81,-75.95,0
272904,39,66,70,774,0,3,0,24.39,1026.19,11.90,585.73,-75.95,0
273900,40,66,70,773,0,2,0,24.39,1026.19,11.91,587.78,-75.95,0
274896,40,65,70,773,0,2,0,24.39,1026.19,11.92,592.96,-75.95,0
275892,39,65,70,774,0,2,0,24.39,1026.19,11.93,591.92,-75.95,0
276888,39,65,70,773,0,2,0,24.39,1026.19,11.94,592.96,-75.95,0
277884,39,65,70,774,0,2,0,24.39,1026.19,11.93,592.44,-75.95,0
278880,39,65,70,774,0,2,0,24.39,1026.19,11.93,589.84,-75.95,0
279876,39,66,70,773,0,3,0,24.39,1026.19,11.95,591.92,-75.95,0
280872,39,65,69,773,0,2,0,24.39,1026.19,11.95,592.96,-75.95,0
281868,39,65,70,772,0,3,0,24.39,1026.19,11.94,594.54,-75.95,0
282864,39,66,70,773,0,2,0,24.39,1026.19,11.94,591.40,-75.95,0
283860,39,65,70,772,0,2,0,24.39,1026.19,11.96,590.88,-76.04,0
284856,39,65,70,772,0,2,0,24.39,1026.20,11.96,591.92,-75.95,0
285852,40,66,71,772,0,2,0,24.39,1026.19,11.95,594.01,-76.04,0
286848,40,66,70,771,0,2,0,24.39,1026.20,11.96,592.44,-76.04,0
287844,41,66,71,772,0,2,0,24.39,1026.20,11.97,589.32,-76.04,0
288840,41,66,72,772,0,2,0,24.39,1026.20,11.96,592.96,-76.04,0
289836,42,67,74,772,0,2,0,24.39,1026.20,11.95,589.84,-76.04,0
290832,44,68,74,773,0,2,0,24.39,1026.20,11.97,592.96,-76.04,0
