timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
435252,37,65,70,769,0,5,0,24.88,1020.36,14.49,651.63,-27.92,0
436248,36,65,71,769,0,5,0,24.88,1020.37,14.48,652.89,-27.83,0
437244,36,66,71,769,0,5,0,24.88,1020.36,14.49,647.23,-27.75,0
438240,36,66,71,769,0,5,0,24.88,1020.35,14.49,653.53,-27.83,0
439236,36,66,71,770,0,5,0,24.88,1020.36,14.49,651.63,-27.83,0
440232,36,66,70,770,0,5,0,24.88,1020.36,14.49,650.37,-27.92,0
441228,36,66,71,769,0,5,0,24.88,1020.37,14.49,652.89,-27.92,0
442224,36,66,70,770,0,5,0,24.87,1020.37,14.49,655.44,-27.92,0
443220,36,66,70,771,0,5,0,24.87,1020.37,14.5,651.63,-27.92,0
444216,36,66,71,770,0,4,0,24.87,1020.37,14.5,650.37,-27.83,0
445212,36,66,71,770,0,5,0,24.87,1020.36,14.5,652.89,-27.83,0
446208,37,66,71,770,0,5,0,24.87,1020.36,14.49,651.0,-27.83,0
447204,37,66,71,770,0,5,0,24.87,1020.36,14.51,651.63,-27.83,0
448200,36,66,71,770,0,5,0,24.87,1020.36,14.5,651.63,-27.75,0
449196,36,66,71,770,0,5,0,24.86,1020.35,14.5,652.89,-27.75,0
450192,36,66,71,770,0,5,0,24.86,1020.35,14.5,651.63,-27.83,0
451188,36,65,71,769,0,5,0,24.86,1020.36,14.5,652.26,-27.92,0
452184,36,66,71,769,0,5,0,24.86,1020.37,14.5,650.37,-27.75,0
453180,36,66,71,770,0,5,0,24.86,1020.35,14.51,656.08,-27.83,0
454176,36,66,71,770,0,5,0,24.86,1020.36,14.51,654.16,-27.83,0
455172,36,66,71,769,0,5,0,24.86,1020.36,14.51,654.8,-27.75,0
456168,36,65,71,769,0,5,0,24.86,1020.35,14.51,655.44,-27.83,0
457164,37,66,71,768,0,5,0,24.85,1020.36,14.5,654.16,-27.83,0
458160,36,66,71,769,0,5,0,24.85,1020.36,14.51,652.26,-27.83,0
459156,37,66,71,769,0,5,0,24.85,1020.36,14.51,652.89,-27.92,0
460152,36,66,71,769,0,5,0,24.85,1020.37,14.52,652.89,-27.83,0
461148,36,65,71,768,0,5,0,24.85,1020.36,14.51,655.44,-27.75,0
462144,36,66,71,769,0,5,0,24.85,1020.35,14.51,653.53,-27.75,0
463140,36,65,70,769,0,5,0,24.85,1020.35,14.51,652.89,-27.75,0
464136,36,66,71,770,0,5,0,24.84,1020.35,14.5,652.89,-27.75,0
465132,36,66,70,769,0,5,0,24.84,1020.35,14.51,652.89,-27.75,0
466128,35,65,71,770,0,6,0,24.84,1020.35,14.5,652.26,-27.67,0
467124,36,66,70,769,0,5,0,24.84,1020.34,14.51,654.16,-27.67,0
468120,36,65,71,769,0,5,0,24.84,1020.34,14.5,663.86,-27.67,0
469116,36,65,70,769,0,5,0,24.84,1020.34,14.51,653.53,-27.67,0
470112,36,65,71,770,0,5,0,24.84,1020.34,14.51,652.89,-27.67,0
471108,36,66,71,769,0,5,0,24.84,1020.34,14.51,659.3,-27.75,0
472104,35,65,70,769,0,5,0,24.84,1020.35,14.51,652.26,-27.83,0
473100,36,65,70,769,0,5,0,24.84,1020.36,14.51,655.44,-27.92,0
474096,36,65,71,768,0,5,0,24.84,1020.37,14.51,651.63,-27.83,0
